CustomerKey,LastTransaction
20219,2013-05-31 00:00:00.000
20220,2013-06-06 00:00:00.000
20221,2013-06-15 00:00:00.000
20222,2013-12-18 00:00:00.000
20223,2013-12-28 00:00:00.000
20224,2013-10-05 00:00:00.000
20225,2013-06-16 00:00:00.000
20226,2013-06-05 00:00:00.000
20227,2013-06-22 00:00:00.000
20228,2013-05-30 00:00:00.000
20229,2013-08-19 00:00:00.000
20230,2013-06-13 00:00:00.000
20231,2013-05-23 00:00:00.000
20232,2013-06-13 00:00:00.000
20233,2013-05-03 00:00:00.000
20234,2013-02-23 00:00:00.000
20235,2013-12-13 00:00:00.000
20236,2013-06-30 00:00:00.000
20237,2013-02-01 00:00:00.000
20238,2013-06-23 00:00:00.000
20239,2013-06-19 00:00:00.000
20240,2013-10-16 00:00:00.000
20241,2013-07-20 00:00:00.000
20242,2013-06-13 00:00:00.000
20243,2013-05-22 00:00:00.000
20244,2013-06-13 00:00:00.000
20245,2013-07-21 00:00:00.000
20246,2013-06-30 00:00:00.000
20247,2013-07-25 00:00:00.000
20248,2013-12-26 00:00:00.000
20249,2013-07-24 00:00:00.000
20250,2013-04-18 00:00:00.000
20251,2013-04-22 00:00:00.000
20252,2013-09-01 00:00:00.000
20253,2013-07-26 00:00:00.000
20254,2013-09-16 00:00:00.000
20255,2013-02-10 00:00:00.000
20256,2013-07-17 00:00:00.000
20257,2014-01-24 00:00:00.000
20258,2013-07-13 00:00:00.000
20259,2013-07-19 00:00:00.000
20260,2013-06-30 00:00:00.000
20261,2013-07-30 00:00:00.000
20262,2013-07-01 00:00:00.000
20263,2013-11-26 00:00:00.000
20264,2013-07-23 00:00:00.000
20265,2013-03-13 00:00:00.000
20266,2013-04-20 00:00:00.000
20267,2013-08-05 00:00:00.000
20268,2013-10-23 00:00:00.000
20269,2013-10-28 00:00:00.000
20270,2013-04-22 00:00:00.000
20271,2013-07-17 00:00:00.000
20272,2013-09-24 00:00:00.000
20273,2013-09-28 00:00:00.000
20274,2013-08-02 00:00:00.000
20275,2014-01-13 00:00:00.000
20276,2014-01-05 00:00:00.000
20277,2013-05-03 00:00:00.000
20278,2013-03-03 00:00:00.000
20279,2013-03-16 00:00:00.000
20280,2013-09-14 00:00:00.000
20281,2013-06-18 00:00:00.000
20282,2013-07-05 00:00:00.000
20283,2013-08-19 00:00:00.000
20284,2013-08-28 00:00:00.000
20285,2013-12-13 00:00:00.000
20286,2013-04-24 00:00:00.000
20287,2013-09-11 00:00:00.000
20288,2013-11-09 00:00:00.000
20289,2013-08-22 00:00:00.000
20290,2013-04-09 00:00:00.000
20291,2013-06-23 00:00:00.000
20292,2013-10-30 00:00:00.000
20293,2013-09-15 00:00:00.000
20294,2013-09-13 00:00:00.000
20295,2013-06-13 00:00:00.000
20296,2013-05-30 00:00:00.000
20297,2013-03-12 00:00:00.000
20298,2014-01-26 00:00:00.000
20299,2013-04-13 00:00:00.000
20300,2013-09-25 00:00:00.000
20301,2013-05-23 00:00:00.000
20302,2013-03-24 00:00:00.000
20303,2013-03-24 00:00:00.000
20304,2013-06-19 00:00:00.000
20305,2013-10-06 00:00:00.000
20306,2013-05-01 00:00:00.000
20307,2013-06-09 00:00:00.000
20308,2013-03-18 00:00:00.000
20309,2014-01-04 00:00:00.000
20310,2013-06-19 00:00:00.000
20311,2013-11-17 00:00:00.000
20312,2013-05-06 00:00:00.000
20313,2013-12-02 00:00:00.000
20314,2013-11-22 00:00:00.000
20315,2013-06-15 00:00:00.000
20316,2013-02-26 00:00:00.000
20317,2013-03-28 00:00:00.000
20318,2013-10-27 00:00:00.000
20319,2013-06-14 00:00:00.000
20320,2013-06-07 00:00:00.000
20321,2013-06-10 00:00:00.000
20322,2013-12-25 00:00:00.000
20323,2013-03-21 00:00:00.000
20324,2013-03-29 00:00:00.000
20325,2013-10-31 00:00:00.000
20326,2013-04-28 00:00:00.000
20327,2013-05-18 00:00:00.000
20328,2013-08-18 00:00:00.000
20329,2013-10-23 00:00:00.000
20330,2013-12-31 00:00:00.000
20331,2013-05-29 00:00:00.000
20332,2013-09-11 00:00:00.000
20333,2013-11-15 00:00:00.000
20334,2013-02-13 00:00:00.000
20335,2013-09-23 00:00:00.000
20336,2013-12-15 00:00:00.000
20337,2013-03-04 00:00:00.000
20338,2013-10-21 00:00:00.000
20339,2013-03-27 00:00:00.000
20340,2013-03-31 00:00:00.000
20341,2013-07-28 00:00:00.000
20342,2013-10-07 00:00:00.000
20343,2013-02-06 00:00:00.000
20344,2013-03-08 00:00:00.000
20345,2013-04-12 00:00:00.000
20346,2013-04-20 00:00:00.000
20347,2013-04-20 00:00:00.000
20348,2013-04-08 00:00:00.000
20349,2013-07-04 00:00:00.000
20350,2013-11-08 00:00:00.000
20351,2013-09-20 00:00:00.000
20352,2013-04-16 00:00:00.000
20353,2013-04-19 00:00:00.000
20354,2013-05-27 00:00:00.000
20355,2013-10-02 00:00:00.000
20356,2013-12-15 00:00:00.000
20357,2013-06-20 00:00:00.000
20358,2013-05-03 00:00:00.000
20359,2013-06-07 00:00:00.000
20360,2013-08-22 00:00:00.000
20361,2013-02-14 00:00:00.000
20362,2013-11-11 00:00:00.000
20363,2013-11-11 00:00:00.000
20364,2013-12-21 00:00:00.000
20365,2014-01-26 00:00:00.000
20366,2013-02-24 00:00:00.000
20367,2013-11-30 00:00:00.000
20368,2013-05-06 00:00:00.000
20369,2013-05-08 00:00:00.000
20370,2013-05-08 00:00:00.000
20371,2013-06-15 00:00:00.000
20372,2013-06-12 00:00:00.000
20373,2013-11-08 00:00:00.000
20374,2013-05-31 00:00:00.000
20375,2013-11-05 00:00:00.000
20376,2013-04-26 00:00:00.000
20377,2013-05-27 00:00:00.000
20378,2013-02-15 00:00:00.000
20379,2013-08-05 00:00:00.000
20380,2013-04-21 00:00:00.000
20381,2013-10-30 00:00:00.000
20382,2013-04-30 00:00:00.000
20383,2013-10-26 00:00:00.000
20384,2013-05-25 00:00:00.000
20385,2013-05-15 00:00:00.000
20386,2013-05-08 00:00:00.000
20387,2013-07-06 00:00:00.000
20388,2013-09-04 00:00:00.000
20389,2013-11-04 00:00:00.000
20390,2013-08-25 00:00:00.000
20391,2013-02-08 00:00:00.000
20392,2013-10-28 00:00:00.000
20393,2014-01-05 00:00:00.000
20394,2013-07-03 00:00:00.000
20395,2013-07-14 00:00:00.000
20396,2013-10-02 00:00:00.000
20397,2013-10-16 00:00:00.000
20398,2013-06-09 00:00:00.000
20399,2013-07-21 00:00:00.000
20400,2013-07-06 00:00:00.000
20401,2013-07-23 00:00:00.000
20402,2013-06-16 00:00:00.000
20403,2013-12-24 00:00:00.000
20404,2014-01-11 00:00:00.000
20405,2013-05-18 00:00:00.000
20406,2013-09-08 00:00:00.000
20407,2013-08-14 00:00:00.000
20408,2013-09-01 00:00:00.000
20409,2013-08-15 00:00:00.000
20410,2013-04-10 00:00:00.000
20411,2013-05-14 00:00:00.000
20412,2013-05-05 00:00:00.000
20413,2013-03-23 00:00:00.000
20414,2013-10-11 00:00:00.000
20415,2013-08-13 00:00:00.000
20416,2013-02-27 00:00:00.000
20417,2013-04-17 00:00:00.000
20418,2013-02-25 00:00:00.000
20419,2013-04-07 00:00:00.000
20420,2013-03-04 00:00:00.000
20421,2013-05-09 00:00:00.000
20422,2013-07-08 00:00:00.000
20423,2013-03-21 00:00:00.000
20424,2013-03-16 00:00:00.000
20425,2013-03-04 00:00:00.000
20426,2013-03-09 00:00:00.000
20427,2013-08-19 00:00:00.000
20428,2014-01-17 00:00:00.000
20429,2013-08-28 00:00:00.000
20430,2013-07-26 00:00:00.000
20431,2013-09-26 00:00:00.000
20432,2013-11-07 00:00:00.000
20433,2013-12-08 00:00:00.000
20434,2013-07-06 00:00:00.000
20435,2013-07-16 00:00:00.000
20436,2013-07-30 00:00:00.000
20437,2013-07-12 00:00:00.000
20438,2013-04-11 00:00:00.000
20439,2013-02-24 00:00:00.000
20440,2013-05-26 00:00:00.000
20441,2013-08-25 00:00:00.000
20442,2013-05-15 00:00:00.000
20443,2013-10-04 00:00:00.000
20444,2013-07-23 00:00:00.000
20445,2013-07-23 00:00:00.000
20446,2013-07-18 00:00:00.000
20447,2013-07-26 00:00:00.000
20448,2013-07-08 00:00:00.000
20449,2013-07-10 00:00:00.000
20450,2013-07-10 00:00:00.000
20451,2013-07-16 00:00:00.000
20452,2013-07-11 00:00:00.000
20453,2013-02-01 00:00:00.000
20454,2013-06-30 00:00:00.000
20455,2014-01-19 00:00:00.000
20456,2013-07-27 00:00:00.000
20457,2013-05-28 00:00:00.000
20458,2013-04-29 00:00:00.000
20459,2013-07-29 00:00:00.000
20460,2013-02-10 00:00:00.000
20461,2013-06-01 00:00:00.000
20462,2013-06-09 00:00:00.000
20463,2013-07-19 00:00:00.000
20464,2013-06-23 00:00:00.000
20465,2013-06-05 00:00:00.000
20466,2014-01-20 00:00:00.000
20467,2013-10-21 00:00:00.000
20468,2013-11-18 00:00:00.000
20469,2013-12-17 00:00:00.000
20470,2013-11-12 00:00:00.000
20471,2013-12-02 00:00:00.000
20472,2013-06-27 00:00:00.000
20473,2014-01-26 00:00:00.000
20474,2013-07-29 00:00:00.000
20475,2013-06-10 00:00:00.000
20476,2013-06-02 00:00:00.000
20477,2013-07-07 00:00:00.000
20478,2013-05-12 00:00:00.000
20479,2013-10-12 00:00:00.000
20480,2013-07-17 00:00:00.000
20481,2013-07-27 00:00:00.000
20482,2013-06-25 00:00:00.000
20483,2013-12-24 00:00:00.000
20484,2013-07-21 00:00:00.000
20485,2013-07-08 00:00:00.000
20486,2013-09-21 00:00:00.000
20487,2013-05-01 00:00:00.000
20488,2013-11-22 00:00:00.000
20489,2013-04-23 00:00:00.000
20490,2013-12-30 00:00:00.000
20491,2014-01-05 00:00:00.000
20492,2013-01-31 00:00:00.000
20493,2013-11-14 00:00:00.000
20494,2013-03-04 00:00:00.000
20495,2013-06-18 00:00:00.000
20496,2013-07-22 00:00:00.000
20497,2013-02-28 00:00:00.000
20498,2013-07-30 00:00:00.000
20499,2014-01-11 00:00:00.000
20500,2013-04-23 00:00:00.000
20501,2013-07-28 00:00:00.000
20502,2013-04-20 00:00:00.000
20503,2013-04-17 00:00:00.000
20504,2013-09-05 00:00:00.000
20505,2013-04-04 00:00:00.000
20506,2013-03-03 00:00:00.000
20507,2013-06-14 00:00:00.000
20508,2013-12-31 00:00:00.000
20509,2013-05-01 00:00:00.000
20510,2014-01-11 00:00:00.000
20511,2013-11-18 00:00:00.000
20512,2013-03-26 00:00:00.000
20513,2013-03-29 00:00:00.000
20514,2013-09-25 00:00:00.000
20515,2013-06-20 00:00:00.000
20516,2013-10-12 00:00:00.000
20517,2013-06-20 00:00:00.000
20518,2013-08-14 00:00:00.000
20519,2013-11-29 00:00:00.000
20520,2013-03-29 00:00:00.000
20521,2013-12-07 00:00:00.000
20522,2013-08-16 00:00:00.000
20523,2013-11-27 00:00:00.000
20524,2013-05-28 00:00:00.000
20525,2013-07-10 00:00:00.000
20526,2013-07-27 00:00:00.000
20527,2013-07-22 00:00:00.000
20528,2013-03-06 00:00:00.000
20529,2013-07-06 00:00:00.000
20530,2013-04-30 00:00:00.000
20531,2013-11-23 00:00:00.000
20532,2013-12-09 00:00:00.000
20533,2013-08-04 00:00:00.000
20534,2013-09-18 00:00:00.000
20535,2013-10-20 00:00:00.000
20536,2013-10-20 00:00:00.000
20537,2013-01-29 00:00:00.000
20538,2013-10-11 00:00:00.000
20539,2013-09-23 00:00:00.000
20540,2013-12-07 00:00:00.000
20541,2013-07-07 00:00:00.000
20542,2013-08-15 00:00:00.000
20543,2013-07-30 00:00:00.000
20544,2013-07-06 00:00:00.000
20545,2013-08-14 00:00:00.000
20546,2013-11-14 00:00:00.000
20547,2013-09-04 00:00:00.000
20548,2013-11-21 00:00:00.000
20549,2013-10-29 00:00:00.000
20550,2013-05-10 00:00:00.000
20551,2014-01-25 00:00:00.000
20552,2013-12-03 00:00:00.000
20553,2013-11-24 00:00:00.000
20554,2013-04-27 00:00:00.000
20555,2013-11-07 00:00:00.000
20556,2013-11-02 00:00:00.000
20557,2013-10-06 00:00:00.000
20558,2013-12-12 00:00:00.000
20559,2013-03-15 00:00:00.000
20560,2013-11-06 00:00:00.000
20561,2013-12-19 00:00:00.000
20562,2013-12-22 00:00:00.000
20563,2013-06-13 00:00:00.000
20564,2013-12-05 00:00:00.000
20565,2013-07-09 00:00:00.000
20566,2013-07-07 00:00:00.000
20567,2013-12-01 00:00:00.000
20568,2013-05-28 00:00:00.000
20569,2013-12-13 00:00:00.000
20570,2013-04-17 00:00:00.000
20571,2013-10-06 00:00:00.000
20572,2013-08-19 00:00:00.000
20573,2013-11-19 00:00:00.000
20574,2013-04-29 00:00:00.000
20575,2013-12-15 00:00:00.000
20576,2013-12-03 00:00:00.000
20577,2013-12-04 00:00:00.000
20578,2013-12-20 00:00:00.000
20579,2013-12-03 00:00:00.000
20580,2013-03-13 00:00:00.000
20581,2013-11-01 00:00:00.000
20582,2013-07-27 00:00:00.000
20583,2013-06-08 00:00:00.000
20584,2013-11-25 00:00:00.000
20585,2013-08-27 00:00:00.000
20586,2013-05-29 00:00:00.000
20587,2013-11-02 00:00:00.000
20588,2013-02-19 00:00:00.000
20589,2013-11-10 00:00:00.000
20590,2013-11-15 00:00:00.000
20591,2013-02-26 00:00:00.000
20592,2013-12-15 00:00:00.000
20593,2013-08-28 00:00:00.000
20594,2013-03-30 00:00:00.000
20595,2013-07-10 00:00:00.000
20596,2013-03-29 00:00:00.000
20597,2013-06-10 00:00:00.000
20598,2013-11-13 00:00:00.000
20599,2013-08-13 00:00:00.000
20600,2013-07-18 00:00:00.000
20601,2014-01-28 00:00:00.000
20602,2013-04-10 00:00:00.000
20603,2013-04-22 00:00:00.000
20604,2013-08-31 00:00:00.000
20605,2013-04-25 00:00:00.000
20606,2013-07-19 00:00:00.000
20607,2013-12-15 00:00:00.000
20608,2013-07-27 00:00:00.000
20609,2013-07-04 00:00:00.000
20610,2013-07-23 00:00:00.000
20611,2013-07-28 00:00:00.000
20612,2013-07-06 00:00:00.000
20613,2013-07-15 00:00:00.000
20614,2013-07-11 00:00:00.000
20615,2013-07-03 00:00:00.000
20616,2013-07-03 00:00:00.000
20617,2013-08-18 00:00:00.000
20618,2013-03-05 00:00:00.000
20619,2013-11-05 00:00:00.000
20620,2013-08-24 00:00:00.000
20621,2013-08-07 00:00:00.000
20622,2013-08-11 00:00:00.000
20623,2013-08-24 00:00:00.000
20624,2013-08-26 00:00:00.000
20625,2013-08-08 00:00:00.000
20626,2013-08-15 00:00:00.000
20627,2013-08-23 00:00:00.000
20628,2013-08-05 00:00:00.000
20629,2013-07-31 00:00:00.000
20630,2013-11-01 00:00:00.000
20631,2013-06-29 00:00:00.000
20632,2013-09-25 00:00:00.000
20633,2013-10-04 00:00:00.000
20634,2013-04-07 00:00:00.000
20635,2013-07-15 00:00:00.000
20636,2013-03-06 00:00:00.000
20637,2013-05-12 00:00:00.000
20638,2013-08-12 00:00:00.000
20639,2013-08-19 00:00:00.000
20640,2013-08-17 00:00:00.000
20641,2013-09-17 00:00:00.000
20642,2013-10-16 00:00:00.000
20643,2013-08-28 00:00:00.000
20644,2013-10-29 00:00:00.000
20645,2013-08-09 00:00:00.000
20646,2013-08-24 00:00:00.000
20647,2013-08-13 00:00:00.000
20648,2013-11-28 00:00:00.000
20649,2013-12-17 00:00:00.000
20650,2013-08-05 00:00:00.000
20651,2013-11-06 00:00:00.000
20652,2013-08-18 00:00:00.000
20653,2013-08-02 00:00:00.000
20654,2013-08-16 00:00:00.000
20655,2013-09-01 00:00:00.000
20656,2013-11-14 00:00:00.000
20657,2013-08-19 00:00:00.000
20658,2013-12-05 00:00:00.000
20659,2013-12-25 00:00:00.000
20660,2013-07-31 00:00:00.000
20661,2013-08-14 00:00:00.000
20662,2012-12-28 00:00:00.000
20663,2013-02-22 00:00:00.000
20664,2013-03-18 00:00:00.000
20665,2013-12-12 00:00:00.000
20666,2013-02-28 00:00:00.000
20667,2013-04-11 00:00:00.000
20668,2013-04-27 00:00:00.000
20669,2013-12-04 00:00:00.000
20670,2013-12-16 00:00:00.000
20671,2013-04-19 00:00:00.000
20672,2013-05-06 00:00:00.000
20673,2013-06-22 00:00:00.000
20674,2013-08-02 00:00:00.000
20675,2013-08-02 00:00:00.000
20676,2013-04-13 00:00:00.000
20677,2013-08-06 00:00:00.000
20678,2013-08-13 00:00:00.000
20679,2013-03-25 00:00:00.000
20680,2013-12-26 00:00:00.000
20681,2013-02-01 00:00:00.000
20682,2013-07-11 00:00:00.000
20683,2013-07-01 00:00:00.000
20684,2013-07-25 00:00:00.000
20685,2013-08-27 00:00:00.000
20686,2013-08-04 00:00:00.000
20687,2013-10-25 00:00:00.000
20688,2014-01-17 00:00:00.000
20689,2013-06-01 00:00:00.000
20690,2013-12-14 00:00:00.000
20691,2013-03-23 00:00:00.000
20692,2013-10-04 00:00:00.000
20693,2013-08-27 00:00:00.000
20694,2013-03-01 00:00:00.000
20695,2013-12-25 00:00:00.000
20696,2013-02-04 00:00:00.000
20697,2013-12-11 00:00:00.000
20698,2013-05-27 00:00:00.000
20699,2013-08-04 00:00:00.000
20700,2013-08-04 00:00:00.000
20701,2013-08-27 00:00:00.000
20702,2013-07-20 00:00:00.000
20703,2013-08-08 00:00:00.000
20704,2013-10-01 00:00:00.000
20705,2013-04-01 00:00:00.000
20706,2013-08-28 00:00:00.000
20707,2013-08-19 00:00:00.000
20708,2013-12-07 00:00:00.000
20709,2013-08-05 00:00:00.000
20710,2013-04-26 00:00:00.000
20711,2013-05-26 00:00:00.000
20712,2013-06-09 00:00:00.000
20713,2013-11-26 00:00:00.000
20714,2013-03-12 00:00:00.000
20715,2013-08-08 00:00:00.000
20716,2013-12-10 00:00:00.000
20717,2013-06-28 00:00:00.000
20718,2013-10-31 00:00:00.000
20719,2013-05-21 00:00:00.000
20720,2013-05-24 00:00:00.000
20721,2013-08-09 00:00:00.000
20722,2013-05-17 00:00:00.000
20723,2013-07-20 00:00:00.000
20724,2013-07-24 00:00:00.000
20725,2013-12-15 00:00:00.000
20726,2013-06-01 00:00:00.000
20727,2013-11-18 00:00:00.000
20728,2013-06-05 00:00:00.000
20729,2013-06-20 00:00:00.000
20730,2013-06-03 00:00:00.000
20731,2013-03-30 00:00:00.000
20732,2013-03-05 00:00:00.000
20733,2013-05-25 00:00:00.000
20734,2013-05-28 00:00:00.000
20735,2013-08-15 00:00:00.000
20736,2013-12-21 00:00:00.000
20737,2014-01-21 00:00:00.000
20738,2013-09-27 00:00:00.000
20739,2013-03-10 00:00:00.000
20740,2013-09-11 00:00:00.000
20741,2013-04-24 00:00:00.000
20742,2013-10-05 00:00:00.000
20743,2013-10-30 00:00:00.000
20744,2013-12-06 00:00:00.000
20745,2014-01-24 00:00:00.000
20746,2013-07-09 00:00:00.000
20747,2013-12-04 00:00:00.000
20748,2013-04-16 00:00:00.000
20749,2013-11-29 00:00:00.000
20750,2013-08-23 00:00:00.000
20751,2013-12-13 00:00:00.000
20752,2013-10-11 00:00:00.000
20753,2013-12-21 00:00:00.000
20754,2013-08-30 00:00:00.000
20755,2013-08-17 00:00:00.000
20756,2013-11-23 00:00:00.000
20757,2014-01-01 00:00:00.000
20758,2013-04-19 00:00:00.000
20759,2013-06-20 00:00:00.000
20760,2013-11-04 00:00:00.000
20761,2013-05-17 00:00:00.000
20762,2013-12-15 00:00:00.000
20763,2013-06-19 00:00:00.000
20764,2013-08-01 00:00:00.000
20765,2013-08-12 00:00:00.000
20766,2013-03-29 00:00:00.000
20767,2013-09-25 00:00:00.000
20768,2013-09-19 00:00:00.000
20769,2013-05-13 00:00:00.000
20770,2013-11-10 00:00:00.000
20771,2013-11-08 00:00:00.000
20772,2014-01-17 00:00:00.000
20773,2013-12-07 00:00:00.000
20774,2013-10-05 00:00:00.000
20775,2014-01-12 00:00:00.000
20776,2013-05-18 00:00:00.000
20777,2014-01-09 00:00:00.000
20778,2013-12-27 00:00:00.000
20779,2013-02-16 00:00:00.000
20780,2013-07-19 00:00:00.000
20781,2013-09-19 00:00:00.000
20782,2013-09-10 00:00:00.000
20783,2013-11-23 00:00:00.000
20784,2014-01-23 00:00:00.000
20785,2013-09-05 00:00:00.000
20786,2013-10-17 00:00:00.000
20787,2013-09-18 00:00:00.000
20788,2014-01-13 00:00:00.000
20789,2013-04-12 00:00:00.000
20790,2013-07-20 00:00:00.000
20791,2013-06-01 00:00:00.000
20792,2013-09-29 00:00:00.000
20793,2013-08-24 00:00:00.000
20794,2013-11-01 00:00:00.000
20795,2013-07-09 00:00:00.000
20796,2013-06-14 00:00:00.000
20797,2013-06-09 00:00:00.000
20798,2013-07-09 00:00:00.000
20799,2014-01-03 00:00:00.000
20800,2013-11-14 00:00:00.000
20801,2013-06-20 00:00:00.000
20802,2013-06-10 00:00:00.000
20803,2013-09-13 00:00:00.000
20804,2013-07-23 00:00:00.000
20805,2013-09-20 00:00:00.000
20806,2013-07-07 00:00:00.000
20807,2013-12-28 00:00:00.000
20808,2013-06-26 00:00:00.000
20809,2013-08-27 00:00:00.000
20810,2013-08-30 00:00:00.000
20811,2013-06-01 00:00:00.000
20812,2013-02-28 00:00:00.000
20813,2014-01-13 00:00:00.000
20814,2013-03-14 00:00:00.000
20815,2013-03-06 00:00:00.000
20816,2013-03-16 00:00:00.000
20817,2013-03-15 00:00:00.000
20818,2013-03-15 00:00:00.000
20819,2013-03-13 00:00:00.000
20820,2013-03-13 00:00:00.000
20821,2013-03-29 00:00:00.000
20822,2013-03-09 00:00:00.000
20823,2013-04-01 00:00:00.000
20824,2012-12-29 00:00:00.000
20825,2013-07-10 00:00:00.000
20826,2013-07-31 00:00:00.000
20827,2013-07-28 00:00:00.000
20828,2013-06-26 00:00:00.000
20829,2013-06-12 00:00:00.000
20830,2013-06-25 00:00:00.000
20831,2013-06-18 00:00:00.000
20832,2013-01-24 00:00:00.000
20833,2013-06-02 00:00:00.000
20834,2013-01-13 00:00:00.000
20835,2013-08-18 00:00:00.000
20836,2013-08-19 00:00:00.000
20837,2013-01-26 00:00:00.000
20838,2013-02-14 00:00:00.000
20839,2013-02-08 00:00:00.000
20840,2013-08-24 00:00:00.000
20841,2013-08-08 00:00:00.000
20842,2013-09-06 00:00:00.000
20843,2013-09-11 00:00:00.000
20844,2013-08-16 00:00:00.000
20845,2013-09-09 00:00:00.000
20846,2013-08-27 00:00:00.000
20847,2013-09-16 00:00:00.000
20848,2013-02-25 00:00:00.000
20849,2013-10-03 00:00:00.000
20850,2013-03-15 00:00:00.000
20851,2013-04-17 00:00:00.000
20852,2013-04-16 00:00:00.000
20853,2013-08-18 00:00:00.000
20854,2013-09-16 00:00:00.000
20855,2013-08-04 00:00:00.000
20856,2013-04-17 00:00:00.000
20857,2013-09-11 00:00:00.000
20858,2013-08-30 00:00:00.000
20859,2013-05-17 00:00:00.000
20860,2013-06-12 00:00:00.000
20861,2013-06-15 00:00:00.000
20862,2013-07-21 00:00:00.000
20863,2013-08-23 00:00:00.000
20864,2013-09-14 00:00:00.000
20865,2013-08-01 00:00:00.000
20866,2013-12-15 00:00:00.000
20867,2013-10-01 00:00:00.000
20868,2013-04-04 00:00:00.000
20869,2013-05-23 00:00:00.000
20870,2013-09-16 00:00:00.000
20871,2013-03-31 00:00:00.000
20872,2013-05-22 00:00:00.000
20873,2013-05-05 00:00:00.000
20874,2013-09-29 00:00:00.000
20875,2013-05-21 00:00:00.000
20876,2013-10-21 00:00:00.000
20877,2013-09-18 00:00:00.000
20878,2013-10-19 00:00:00.000
20879,2013-09-22 00:00:00.000
20880,2013-05-15 00:00:00.000
20881,2013-10-04 00:00:00.000
20882,2013-11-12 00:00:00.000
20883,2013-11-16 00:00:00.000
20884,2013-11-08 00:00:00.000
20885,2013-05-21 00:00:00.000
20886,2013-05-05 00:00:00.000
20887,2013-11-10 00:00:00.000
20888,2013-11-14 00:00:00.000
20889,2013-08-07 00:00:00.000
20890,2013-06-21 00:00:00.000
20891,2013-06-02 00:00:00.000
20892,2013-10-07 00:00:00.000
20893,2013-12-12 00:00:00.000
20894,2013-11-24 00:00:00.000
20895,2013-12-01 00:00:00.000
20896,2013-10-11 00:00:00.000
20897,2013-10-20 00:00:00.000
20898,2013-10-20 00:00:00.000
20899,2014-01-19 00:00:00.000
20900,2013-09-26 00:00:00.000
20901,2013-12-09 00:00:00.000
20902,2014-01-15 00:00:00.000
20903,2013-05-27 00:00:00.000
20904,2013-12-31 00:00:00.000
20905,2013-12-19 00:00:00.000
20906,2013-12-06 00:00:00.000
20907,2013-08-13 00:00:00.000
20908,2013-06-02 00:00:00.000
20909,2013-04-10 00:00:00.000
20910,2013-09-25 00:00:00.000
20911,2013-11-12 00:00:00.000
20912,2013-10-08 00:00:00.000
20913,2013-10-25 00:00:00.000
20914,2013-10-13 00:00:00.000
20915,2013-12-20 00:00:00.000
20916,2013-06-17 00:00:00.000
20917,2013-10-23 00:00:00.000
20918,2013-09-23 00:00:00.000
20919,2014-01-08 00:00:00.000
20920,2014-01-13 00:00:00.000
20921,2013-10-28 00:00:00.000
20922,2013-11-08 00:00:00.000
20923,2013-10-05 00:00:00.000
20924,2013-06-28 00:00:00.000
20925,2013-09-06 00:00:00.000
20926,2013-12-17 00:00:00.000
20927,2013-11-10 00:00:00.000
20928,2013-10-28 00:00:00.000
20929,2013-03-07 00:00:00.000
20930,2013-11-24 00:00:00.000
20931,2013-12-08 00:00:00.000
20932,2013-11-12 00:00:00.000
20933,2013-06-11 00:00:00.000
20934,2013-12-14 00:00:00.000
20935,2013-11-11 00:00:00.000
20936,2013-12-26 00:00:00.000
20937,2013-09-04 00:00:00.000
20938,2014-01-08 00:00:00.000
20939,2013-11-17 00:00:00.000
20940,2013-02-12 00:00:00.000
20941,2013-02-21 00:00:00.000
20942,2013-03-25 00:00:00.000
20943,2013-09-27 00:00:00.000
20944,2013-02-06 00:00:00.000
20945,2013-10-12 00:00:00.000
20946,2013-09-14 00:00:00.000
20947,2014-01-25 00:00:00.000
20948,2013-03-24 00:00:00.000
20949,2013-03-30 00:00:00.000
20950,2013-05-06 00:00:00.000
20951,2013-08-11 00:00:00.000
20952,2013-12-14 00:00:00.000
20953,2013-11-18 00:00:00.000
20954,2013-09-15 00:00:00.000
20955,2013-12-03 00:00:00.000
20956,2013-11-06 00:00:00.000
20957,2013-06-21 00:00:00.000
20958,2013-01-29 00:00:00.000
20959,2013-11-02 00:00:00.000
20960,2013-05-18 00:00:00.000
20961,2013-12-23 00:00:00.000
20962,2013-04-12 00:00:00.000
20963,2013-03-06 00:00:00.000
20964,2013-08-30 00:00:00.000
20965,2013-07-07 00:00:00.000
20966,2013-12-09 00:00:00.000
20967,2013-06-02 00:00:00.000
20968,2013-07-11 00:00:00.000
20969,2013-05-14 00:00:00.000
20970,2013-10-30 00:00:00.000
20971,2013-11-02 00:00:00.000
20972,2013-10-16 00:00:00.000
20973,2013-09-06 00:00:00.000
20974,2013-07-02 00:00:00.000
20975,2013-06-25 00:00:00.000
20976,2013-08-01 00:00:00.000
20977,2013-01-18 00:00:00.000
20978,2013-08-01 00:00:00.000
20979,2013-11-04 00:00:00.000
20980,2013-11-13 00:00:00.000
20981,2013-02-06 00:00:00.000
20982,2012-12-31 00:00:00.000
20983,2013-04-26 00:00:00.000
20984,2013-04-01 00:00:00.000
20985,2013-04-05 00:00:00.000
20986,2013-10-05 00:00:00.000
20987,2013-04-15 00:00:00.000
20988,2013-04-01 00:00:00.000
20989,2013-04-27 00:00:00.000
20990,2013-04-11 00:00:00.000
20991,2013-04-27 00:00:00.000
20992,2013-04-05 00:00:00.000
20993,2013-04-24 00:00:00.000
20994,2013-04-02 00:00:00.000
20995,2013-04-23 00:00:00.000
